      Z	             log(age/yr) 	M_ini   M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	    stage
	0.019000	9.0000	0.80000001	0.8000	-0.6000	3.6845	4.6310	6.270	8.663	7.679	6.668	6.010	5.545	4.890	4.355	4.281	3.07187057	1
	0.019000	9.0000	0.81536168	0.8153	-0.5608	3.6903	4.6232	6.172	8.444	7.518	6.533	5.897	5.447	4.810	4.293	4.222	3.07839584	1
	0.019000	9.0000	0.88421923	0.8842	-0.3935	3.7154	4.5917	5.754	7.525	6.859	5.980	5.434	5.033	4.481	4.037	3.976	3.10479379	1
	0.019000	9.0000	0.93421930	0.9342	-0.2783	3.7319	4.5664	5.466	6.946	6.438	5.625	5.128	4.756	4.255	3.856	3.801	3.12146688	1
	0.019000	9.0000	0.98421925	0.9842	-0.1663	3.7469	4.5371	5.186	6.423	6.047	5.295	4.841	4.493	4.037	3.675	3.626	3.13640642	1
	0.019000	9.0000	1.01654005	1.0165	-0.0965	3.7557	4.5164	5.011	6.122	5.815	5.097	4.665	4.330	3.899	3.558	3.512	3.14525890	1
	0.019000	9.0000	1.03421926	1.0342	-0.0590	3.7604	4.5052	4.918	5.965	5.692	4.992	4.571	4.243	3.825	3.494	3.451	3.14985085	1
	0.019000	9.0000	1.10971189	1.1096	0.0950	3.7779	4.4520	4.533	5.358	5.197	4.571	4.193	3.893	3.524	3.231	3.194	3.16768813	1
	0.019000	9.0000	1.11843848	1.1184	0.1122	3.7799	4.4459	4.490	5.291	5.141	4.524	4.151	3.855	3.491	3.202	3.166	3.16958284	1
	0.019000	9.0000	1.16843855	1.1684	0.2114	3.7903	4.4073	4.242	4.888	4.826	4.265	3.926	3.647	3.305	3.033	3.006	3.17985058	1
	0.019000	9.0000	1.18793237	1.1878	0.2486	3.7942	4.3931	4.148	4.750	4.710	4.167	3.840	3.567	3.234	2.969	2.944	3.18360114	1
	0.019000	9.0000	1.21762431	1.2175	0.3035	3.7999	4.3718	4.011	4.547	4.539	4.024	3.712	3.449	3.129	2.874	2.852	3.18906522	1
	0.019000	9.0000	1.21843851	1.2183	0.3049	3.8001	4.3712	4.008	4.542	4.535	4.020	3.708	3.445	3.126	2.872	2.849	3.18921113	1
	0.019000	9.0000	1.26843858	1.2683	0.3951	3.8090	4.3343	3.782	4.255	4.265	3.786	3.492	3.243	2.946	2.710	2.689	3.19777656	1
	0.019000	9.0000	1.35265779	1.3525	0.5339	3.8230	4.2792	3.435	3.831	3.854	3.427	3.160	2.934	2.670	2.462	2.444	3.21061015	1
	0.019000	9.0000	1.40265787	1.4025	0.6127	3.8310	4.2483	3.238	3.596	3.622	3.223	2.973	2.760	2.515	2.323	2.306	3.21740675	1
	0.019000	9.0000	1.45265782	1.4525	0.6881	3.8391	4.2205	3.050	3.379	3.401	3.029	2.795	2.596	2.369	2.193	2.178	3.22367454	1
	0.019000	9.0000	1.50265777	1.5026	0.7604	3.8473	4.1955	2.869	3.173	3.189	2.842	2.625	2.441	2.232	2.073	2.058	3.22947097	1
	0.019000	9.0000	1.53313124	1.5330	0.8017	3.8526	4.1841	2.766	3.055	3.066	2.736	2.530	2.355	2.158	2.008	1.995	3.23279405	1
	0.019000	9.0000	1.58687711	1.5868	0.8729	3.8608	4.1608	2.588	2.857	2.859	2.554	2.364	2.204	2.025	1.891	1.878	3.23830318	1
	0.019000	9.0000	1.61976743	1.6197	0.9176	3.8654	4.1432	2.476	2.737	2.731	2.439	2.260	2.108	1.938	1.813	1.801	3.24146628	1
	0.019000	9.0000	1.65265787	1.6526	0.9616	3.8693	4.1239	2.366	2.620	2.607	2.327	2.156	2.012	1.851	1.733	1.721	3.24448037	1
	0.019000	9.0000	1.67327976	1.6732	0.9888	3.8716	4.1113	2.298	2.549	2.532	2.258	2.092	1.953	1.796	1.683	1.670	3.24629831	1
	0.019000	9.0000	1.68554831	1.6855	1.0048	3.8728	4.1032	2.258	2.507	2.487	2.217	2.054	1.917	1.762	1.652	1.639	3.24735498	1
	0.019000	9.0000	1.69777596	1.6978	1.0204	3.8741	4.0958	2.219	2.466	2.444	2.178	2.017	1.883	1.730	1.622	1.610	3.24838972	1
	0.019000	9.0000	1.72753632	1.7275	1.0582	3.8768	4.0764	2.124	2.368	2.340	2.082	1.927	1.798	1.651	1.548	1.536	3.25083590	1
	0.019000	9.0000	1.73554814	1.7355	1.0684	3.8775	4.0709	2.099	2.341	2.312	2.056	1.903	1.775	1.630	1.528	1.516	3.25147748	1
	0.019000	9.0000	1.74076498	1.7408	1.0750	3.8779	4.0673	2.082	2.324	2.294	2.039	1.887	1.760	1.616	1.515	1.502	3.25189137	1
	0.019000	9.0000	1.76843846	1.7684	1.1102	3.8798	4.0466	1.994	2.234	2.198	1.950	1.802	1.680	1.539	1.442	1.429	3.25403857	1
	0.019000	9.0000	1.78064644	1.7806	1.1258	3.8806	4.0374	1.956	2.194	2.156	1.910	1.765	1.644	1.505	1.409	1.397	3.25496054	1
	0.019000	9.0000	1.80132890	1.8013	1.1521	3.8817	4.0205	1.890	2.127	2.086	1.843	1.701	1.582	1.445	1.352	1.339	3.25648880	1
	0.019000	9.0000	1.82043982	1.8204	1.1761	3.8824	4.0038	1.830	2.067	2.022	1.783	1.642	1.525	1.389	1.297	1.285	3.25786424	1
	0.019000	9.0000	1.83421934	1.8342	1.1934	3.8826	3.9905	1.786	2.023	1.977	1.739	1.599	1.482	1.347	1.256	1.243	3.25883484	1
	0.019000	9.0000	1.85140252	1.8514	1.2148	3.8828	3.9739	1.733	1.970	1.921	1.684	1.545	1.430	1.295	1.204	1.191	3.26002097	1
	0.019000	9.0000	1.88310730	1.8831	1.2540	3.8825	3.9409	1.635	1.873	1.821	1.585	1.447	1.331	1.195	1.105	1.092	3.26214242	1
	0.019000	9.0000	1.88421929	1.8842	1.2553	3.8825	3.9397	1.632	1.870	1.817	1.582	1.443	1.328	1.192	1.101	1.088	3.26221514	1
	0.019000	9.0000	1.89431798	1.8943	1.2679	3.8823	3.9286	1.600	1.839	1.786	1.550	1.411	1.296	1.159	1.069	1.055	3.26287222	1
	0.019000	9.0000	1.91710961	1.9171	1.2959	3.8814	3.9022	1.530	1.771	1.715	1.479	1.339	1.222	1.084	0.992	0.979	3.26432490	1
	0.019000	9.0000	1.92165232	1.9217	1.3015	3.8811	3.8968	1.516	1.758	1.702	1.465	1.324	1.208	1.069	0.977	0.964	3.26460958	1
	0.019000	9.0000	1.95000005	1.9500	1.3358	3.8787	3.8590	1.431	1.678	1.620	1.378	1.233	1.113	0.969	0.873	0.860	3.26635003	1
	0.019000	9.0000	1.97877383	1.9788	1.3704	3.8748	3.8153	1.344	1.601	1.541	1.290	1.139	1.012	0.861	0.759	0.745	3.26805615	1
	0.019000	9.0000	2.00000000	2.0000	1.3953	3.8710	3.7799	1.282	1.547	1.487	1.227	1.069	0.935	0.777	0.669	0.655	3.26927757	1
	0.019000	9.0000	2.00964785	2.0096	1.4065	3.8692	3.7633	1.254	1.524	1.464	1.199	1.037	0.901	0.738	0.627	0.613	3.26982212	1
	0.019000	9.0000	2.03763986	2.0376	1.4382	3.8620	3.7090	1.174	1.464	1.404	1.120	0.944	0.796	0.619	0.496	0.480	3.27136612	1
	0.019000	9.0000	2.04999995	2.0500	1.4518	3.8578	3.6811	1.141	1.442	1.383	1.087	0.903	0.747	0.561	0.431	0.414	3.27203131	1
	0.019000	9.0000	2.06205797	2.0621	1.4651	3.8535	3.6531	1.107	1.422	1.364	1.055	0.863	0.700	0.504	0.367	0.349	3.27267051	1
	0.019000	9.0000	2.08018327	2.0802	1.4845	3.8463	3.6087	1.059	1.399	1.340	1.010	0.803	0.628	0.416	0.266	0.247	3.27361417	1
	0.019000	9.0000	2.09705687	2.0971	1.5022	3.8388	3.5647	1.015	1.382	1.322	0.970	0.748	0.559	0.331	0.167	0.148	3.27447438	1
	0.019000	9.0000	2.09999990	2.1000	1.5053	3.8373	3.5562	1.007	1.381	1.321	0.963	0.738	0.547	0.316	0.149	0.129	3.27462268	1
	0.019000	9.0000	2.11137772	2.1114	1.5172	3.8314	3.5232	0.977	1.375	1.313	0.937	0.701	0.499	0.254	0.077	0.055	3.27519107	1
	0.019000	9.0000	2.12695360	2.1270	1.5365	3.8246	3.4797	0.929	1.360	1.294	0.894	0.644	0.431	0.171	-0.020	-0.043	3.27595711	1
	0.019000	9.0000	2.13740373	2.1374	1.5528	3.8217	3.4540	0.888	1.335	1.266	0.856	0.600	0.382	0.115	-0.081	-0.105	3.27646303	1
	0.019000	9.0000	2.14486957	2.1449	1.5831	3.8305	3.4604	0.812	1.217	1.149	0.771	0.534	0.332	0.085	-0.094	-0.116	3.27682090	1
	0.019000	9.0000	2.14757800	2.1476	1.6034	3.8392	3.4754	0.762	1.133	1.061	0.713	0.494	0.307	0.081	-0.081	-0.101	3.27694988	1
	0.019000	9.0000	2.14872336	2.1487	1.6225	3.8487	3.4945	0.714	1.051	0.977	0.659	0.459	0.290	0.084	-0.059	-0.078	3.27700424	1
	0.019000	9.0000	2.14935398	2.1494	1.6425	3.8585	3.5138	0.664	0.971	0.890	0.603	0.424	0.274	0.088	-0.037	-0.055	3.27703428	1
	0.019000	9.0000	2.14972544	2.1497	1.6640	3.8682	3.5311	0.610	0.892	0.803	0.546	0.388	0.254	0.090	-0.019	-0.035	3.27705193	1
	0.019000	9.0000	2.14995837	2.1500	1.6875	3.8776	3.5455	0.551	0.810	0.713	0.486	0.347	0.232	0.086	-0.007	-0.022	3.27706289	1
	0.019000	9.0000	2.15000010	2.1500	1.6928	3.8797	3.5484	0.538	0.792	0.694	0.472	0.338	0.226	0.085	-0.005	-0.020	3.27706480	1
	0.019000	9.0000	2.15003467	2.1500	1.6972	3.8814	3.5507	0.527	0.777	0.677	0.461	0.331	0.222	0.084	-0.003	-0.018	3.27706647	1
	0.019000	9.0000	2.15021110	2.1502	1.7192	3.8903	3.5643	0.472	0.703	0.594	0.407	0.296	0.203	0.082	0.009	-0.005	3.27707481	2
	0.019000	9.0000	2.15031481	2.1503	1.6764	3.8812	3.5708	0.579	0.829	0.732	0.514	0.383	0.273	0.134	0.047	0.032	3.27707982	2
	0.019000	9.0000	2.15037060	2.1504	1.6526	3.8723	3.5593	0.639	0.909	0.820	0.575	0.424	0.298	0.142	0.040	0.025	3.27708244	2
	0.019000	9.0000	2.15044379	2.1504	1.6413	3.8609	3.5248	0.667	0.967	0.885	0.605	0.431	0.285	0.104	-0.016	-0.034	3.27708602	2
	0.019000	9.0000	2.15052509	2.1505	1.6453	3.8500	3.4774	0.657	0.990	0.913	0.600	0.404	0.238	0.034	-0.106	-0.125	3.27708983	2
	0.019000	9.0000	2.15062141	2.1506	1.6532	3.8391	3.4256	0.637	1.011	0.934	0.587	0.368	0.182	-0.045	-0.206	-0.226	3.27709436	2
	0.019000	9.0000	2.15073204	2.1507	1.6587	3.8280	3.3760	0.623	1.044	0.966	0.581	0.341	0.135	-0.117	-0.299	-0.322	3.27709961	2
	0.019000	9.0000	2.15085673	2.1509	1.6606	3.8173	3.3311	0.619	1.096	1.011	0.587	0.324	0.100	-0.178	-0.381	-0.406	3.27710557	2
	0.019000	9.0000	2.15099812	2.1510	1.6596	3.8070	3.2909	0.621	1.160	1.064	0.601	0.317	0.075	-0.228	-0.452	-0.480	3.27711225	2
	0.019000	9.0000	2.15116549	2.1512	1.6557	3.7970	3.2550	0.631	1.247	1.129	0.623	0.317	0.058	-0.270	-0.515	-0.544	3.27712011	2
	0.019000	9.0000	2.15137053	2.1514	1.6484	3.7875	3.2241	0.649	1.362	1.211	0.656	0.324	0.047	-0.304	-0.568	-0.602	3.27712989	2
	0.019000	9.0000	2.15164232	2.1516	1.6350	3.7775	3.1976	0.682	1.508	1.316	0.708	0.347	0.051	-0.325	-0.610	-0.649	3.27714276	2
	0.019000	9.0000	2.15197802	2.1520	1.6130	3.7668	3.1771	0.737	1.668	1.441	0.787	0.402	0.086	-0.321	-0.632	-0.674	3.27715850	2
	0.019000	9.0000	2.15226364	2.1523	1.5894	3.7585	3.1676	0.796	1.811	1.553	0.866	0.463	0.132	-0.297	-0.630	-0.673	3.27717209	2
	0.019000	9.0000	2.15256715	2.1526	1.5587	3.7501	3.1648	0.873	1.979	1.685	0.965	0.542	0.198	-0.256	-0.609	-0.655	3.27718639	2
	0.019000	9.0000	2.15284204	2.1528	1.5262	3.7428	3.1680	0.955	2.151	1.816	1.067	0.628	0.271	-0.205	-0.578	-0.625	3.27719951	2
	0.019000	9.0000	2.15308428	2.1531	1.4957	3.7365	3.1735	1.031	2.311	1.936	1.162	0.709	0.342	-0.154	-0.544	-0.593	3.27721095	2
	0.019000	9.0000	2.15339279	2.1534	1.4598	3.7288	3.1787	1.121	2.510	2.083	1.277	0.805	0.425	-0.094	-0.505	-0.556	3.27722549	2
	0.019000	9.0000	2.15354681	2.1535	1.4441	3.7251	3.1794	1.160	2.607	2.152	1.330	0.848	0.462	-0.070	-0.490	-0.542	3.27723289	3
	0.019000	9.0000	2.15370059	2.1537	1.4369	3.7216	3.1726	1.178	2.679	2.197	1.360	0.870	0.478	-0.065	-0.495	-0.549	3.27724004	3
	0.019000	9.0000	2.15416098	2.1542	1.4345	3.7118	3.1358	1.184	2.846	2.283	1.404	0.889	0.480	-0.096	-0.554	-0.610	3.27726173	3
	0.019000	9.0000	2.15454412	2.1545	1.4616	3.7049	3.0814	1.116	2.899	2.276	1.366	0.832	0.411	-0.189	-0.665	-0.725	3.27727985	3
	0.019000	9.0000	2.15492702	2.1549	1.5049	3.6994	3.0162	1.008	2.888	2.216	1.282	0.734	0.302	-0.317	-0.808	-0.870	3.27729797	3
	0.019000	9.0000	2.15523314	2.1552	1.5436	3.6957	2.9627	0.911	2.861	2.155	1.203	0.645	0.206	-0.426	-0.929	-0.992	3.27731228	3
	0.019000	9.0000	2.15553832	2.1555	1.5840	3.6923	2.9086	0.810	2.825	2.086	1.119	0.551	0.105	-0.539	-1.051	-1.116	3.27732682	3
	0.019000	9.0000	2.15583658	2.1558	1.6248	3.6891	2.8551	0.708	2.784	2.014	1.033	0.456	0.004	-0.651	-1.173	-1.240	3.27734089	3
	0.019000	9.0000	2.15612674	2.1561	1.6659	3.6860	2.8020	0.605	2.741	1.941	0.946	0.361	-0.097	-0.764	-1.294	-1.362	3.27735448	3
	0.019000	9.0000	2.15640879	2.1564	1.7067	3.6831	2.7494	0.503	2.697	1.869	0.860	0.267	-0.198	-0.875	-1.414	-1.484	3.27736783	3
	0.019000	9.0000	2.15668726	2.1567	1.7469	3.6804	2.6985	0.403	2.650	1.795	0.774	0.173	-0.297	-0.984	-1.531	-1.602	3.27738094	3
	0.019000	9.0000	2.15696526	2.1570	1.7868	3.6778	2.6482	0.303	2.604	1.722	0.689	0.081	-0.394	-1.092	-1.647	-1.720	3.27739382	3
	0.019000	9.0000	2.15703487	2.1570	1.7968	3.6771	2.6356	0.278	2.593	1.704	0.668	0.058	-0.419	-1.119	-1.676	-1.749	3.27739716	3
	0.019000	9.0000	2.15723991	2.1572	1.8264	3.6752	2.5983	0.204	2.559	1.651	0.605	-0.010	-0.491	-1.199	-1.761	-1.836	3.27740693	3
	0.019000	9.0000	2.15744472	2.1574	1.8564	3.6732	2.5604	0.129	2.525	1.596	0.542	-0.079	-0.565	-1.280	-1.848	-1.924	3.27741647	3
	0.019000	9.0000	2.15751433	2.1575	1.8668	3.6725	2.5473	0.103	2.514	1.578	0.520	-0.103	-0.590	-1.308	-1.879	-1.955	3.27741981	3
	0.019000	9.0000	2.15778780	2.1578	1.9077	3.6698	2.4956	0.001	2.469	1.505	0.434	-0.197	-0.690	-1.419	-1.997	-2.075	3.27743268	3
	0.019000	9.0000	2.15805674	2.1581	1.9489	3.6670	2.4432	-0.102	2.443	1.439	0.350	-0.291	-0.792	-1.531	-2.117	-2.196	3.27744532	3
	0.019000	9.0000	2.15831971	2.1583	1.9899	3.6642	2.3910	-0.205	2.417	1.374	0.266	-0.385	-0.892	-1.642	-2.236	-2.317	3.27745771	3
	0.019000	9.0000	2.15857697	2.1586	2.0309	3.6614	2.3387	-0.307	2.391	1.309	0.182	-0.479	-0.993	-1.754	-2.355	-2.439	3.27746964	3
	0.019000	9.0000	2.15883136	2.1588	2.0722	3.6584	2.2856	-0.410	2.371	1.247	0.099	-0.572	-1.094	-1.866	-2.476	-2.561	3.27748156	3
	0.019000	9.0000	2.15907955	2.1591	2.1130	3.6554	2.2329	-0.513	2.353	1.186	0.019	-0.663	-1.193	-1.977	-2.595	-2.683	3.27749324	3
	0.019000	9.0000	2.15935493	2.1594	2.1593	3.6520	2.1731	-0.628	2.335	1.118	-0.071	-0.766	-1.305	-2.102	-2.731	-2.820	3.27750611	3
	0.019000	9.0000	2.15959430	2.1596	2.2004	3.6490	2.1200	-0.731	2.320	1.058	-0.151	-0.857	-1.405	-2.214	-2.851	-2.943	3.27751732	3
	0.019000	9.0000	2.15984154	2.1598	2.2433	3.6458	2.0642	-0.838	2.309	0.998	-0.232	-0.951	-1.508	-2.330	-2.976	-3.071	3.27752900	3
	0.019000	9.0000	2.16009283	2.1601	2.2880	3.6424	2.0060	-0.950	2.300	0.938	-0.316	-1.048	-1.615	-2.450	-3.107	-3.204	3.27754092	3
	0.019000	9.0000	2.16033769	2.1603	2.3322	3.6390	1.9483	-1.061	2.302	0.880	-0.397	-1.144	-1.722	-2.570	-3.236	-3.336	3.27755237	3
	0.019000	9.0000	2.16059828	2.1606	2.3783	3.6355	1.8881	-1.176	2.308	0.824	-0.480	-1.241	-1.832	-2.695	-3.370	-3.474	3.27756453	3
	0.019000	9.0000	2.16086435	2.1609	2.4230	3.6319	1.8294	-1.287	2.316	0.770	-0.560	-1.335	-1.938	-2.816	-3.501	-3.607	3.27757692	3
	0.019000	9.0000	2.16116190	2.1612	2.4655	3.6286	1.7738	-1.394	2.321	0.719	-0.635	-1.424	-2.039	-2.931	-3.625	-3.734	3.27759099	3
	0.019000	9.0000	2.16131115	2.1613	2.4823	3.6274	1.7519	-1.436	2.324	0.699	-0.664	-1.458	-2.079	-2.976	-3.673	-3.784	3.27759790	4
	0.019000	9.0000	2.16137338	2.1614	2.4510	3.6299	1.7931	-1.357	2.317	0.734	-0.611	-1.395	-2.005	-2.891	-3.582	-3.690	3.27760077	4
	0.019000	9.0000	2.16139722	2.1614	2.4284	3.6316	1.8226	-1.301	2.314	0.762	-0.570	-1.347	-1.951	-2.831	-3.517	-3.623	3.27760196	4
	0.019000	9.0000	2.16141915	2.1614	2.3961	3.6341	1.8651	-1.220	2.309	0.801	-0.513	-1.279	-1.874	-2.743	-3.422	-3.526	3.27760291	4
	0.019000	9.0000	2.16144776	2.1614	2.3480	3.6380	1.9286	-1.100	2.299	0.858	-0.428	-1.178	-1.760	-2.613	-3.281	-3.382	3.27760434	4
	0.019000	9.0000	2.16148400	2.1615	2.2991	3.6417	1.9926	-0.978	2.294	0.920	-0.338	-1.073	-1.642	-2.480	-3.138	-3.236	3.27760601	4
	0.019000	9.0000	2.16153193	2.1615	2.2503	3.6455	2.0566	-0.856	2.300	0.985	-0.248	-0.967	-1.525	-2.348	-2.995	-3.090	3.27760816	4
	0.019000	9.0000	2.16159391	2.1616	2.2018	3.6493	2.1200	-0.734	2.310	1.051	-0.157	-0.862	-1.408	-2.216	-2.853	-2.944	3.27761102	4
	0.019000	9.0000	2.16166973	2.1617	2.1535	3.6529	2.1828	-0.614	2.326	1.121	-0.063	-0.755	-1.292	-2.086	-2.711	-2.800	3.27761459	4
	0.019000	9.0000	2.16175985	2.1618	2.1059	3.6565	2.2447	-0.495	2.343	1.190	0.029	-0.649	-1.176	-1.956	-2.572	-2.658	3.27761889	4
	0.019000	9.0000	2.16186595	2.1619	2.0589	3.6600	2.3061	-0.377	2.359	1.258	0.120	-0.545	-1.062	-1.828	-2.433	-2.517	3.27762389	4
	0.019000	9.0000	2.16199517	2.1620	2.0124	3.6635	2.3664	-0.261	2.383	1.328	0.214	-0.439	-0.948	-1.701	-2.296	-2.378	3.27762985	4
	0.019000	9.0000	2.16216683	2.1622	1.9660	3.6669	2.4263	-0.145	2.407	1.400	0.307	-0.334	-0.835	-1.574	-2.161	-2.240	3.27763796	4
	0.019000	9.0000	2.16242671	2.1624	1.9200	3.6703	2.4861	-0.030	2.431	1.470	0.400	-0.229	-0.721	-1.448	-2.025	-2.102	3.27765012	4
	0.019000	9.0000	2.16271114	2.1627	1.8810	3.6731	2.5366	0.068	2.465	1.536	0.481	-0.140	-0.626	-1.342	-1.910	-1.986	3.27766347	4
	0.019000	9.0000	2.16298652	2.1630	1.8444	3.6758	2.5837	0.159	2.502	1.600	0.557	-0.057	-0.537	-1.242	-1.803	-1.877	3.27767634	4
	0.019000	9.0000	2.16324687	2.1632	1.8090	3.6783	2.6294	0.247	2.536	1.661	0.630	0.024	-0.450	-1.146	-1.699	-1.771	3.27768850	4
	0.019000	9.0000	2.16361380	2.1636	1.7648	3.6816	2.6867	0.358	2.581	1.738	0.722	0.126	-0.342	-1.025	-1.568	-1.639	3.27770543	4
	0.019000	9.0000	2.16410637	2.1641	1.7192	3.6849	2.7457	0.472	2.629	1.819	0.818	0.231	-0.230	-0.901	-1.434	-1.503	3.27772856	4
	0.019000	9.0000	2.16479182	2.1648	1.6745	3.6883	2.8042	0.584	2.673	1.897	0.912	0.334	-0.120	-0.778	-1.302	-1.369	3.27776051	4
	0.019000	9.0000	2.16597939	2.1660	1.6251	3.6923	2.8699	0.707	2.720	1.982	1.015	0.448	0.003	-0.641	-1.153	-1.218	3.27781582	4
	0.019000	9.0000	2.16693258	2.1669	1.6058	3.6940	2.8962	0.756	2.736	2.015	1.055	0.493	0.051	-0.587	-1.094	-1.159	3.27786016	5
	0.019000	9.0000	2.19300342	2.1930	1.6379	3.6944	2.8709	0.675	2.648	1.931	0.973	0.412	-0.030	-0.666	-1.172	-1.236	3.27905488	5
	0.019000	9.0000	2.20000005	2.2000	1.6470	3.6945	2.8635	0.653	2.623	1.907	0.949	0.389	-0.052	-0.689	-1.194	-1.258	3.27936959	5
	0.019000	9.0000	2.20279574	2.2028	1.6507	3.6945	2.8603	0.643	2.613	1.898	0.940	0.380	-0.062	-0.698	-1.203	-1.268	3.27949452	5
	0.019000	9.0000	2.23255038	2.2326	1.6937	3.6947	2.8240	0.536	2.501	1.788	0.831	0.272	-0.169	-0.805	-1.309	-1.374	3.28080106	5
	0.019000	9.0000	2.25000000	2.2500	1.7218	3.6946	2.7988	0.465	2.433	1.719	0.761	0.202	-0.239	-0.876	-1.380	-1.445	3.28154731	5
	0.019000	9.0000	2.27536869	2.2754	1.7669	3.6938	2.7553	0.353	2.334	1.614	0.652	0.091	-0.352	-0.991	-1.498	-1.563	3.28260684	5
	0.019000	9.0000	2.29999995	2.3000	1.8166	3.6918	2.7023	0.229	2.247	1.509	0.537	-0.028	-0.475	-1.123	-1.635	-1.700	3.28360772	5
	0.019000	9.0000	2.31471157	2.3147	1.8486	3.6902	2.6665	0.148	2.197	1.444	0.464	-0.105	-0.555	-1.208	-1.725	-1.791	3.28419280	5
	0.019000	9.0000	2.31603694	2.3160	1.8504	3.6901	2.6646	0.144	2.194	1.440	0.461	-0.109	-0.560	-1.213	-1.730	-1.796	3.28424525	6
	0.019000	9.0000	2.32711673	2.3271	1.8935	3.6863	2.6085	0.036	2.161	1.369	0.373	-0.207	-0.665	-1.333	-1.861	-1.929	3.28467917	6
